Publisher_ID;Publisher
PB041;Deep Silver
PB003;Microsoft Game Studios
PB002;
PB012;Atari
PB014;Capcom
PB020;Warner Bros. Interactive Entertainment
PB004;Take-Two Interactive
PB003;Microsoft Game Studios
PB002;
PB038;Midway Games
PB017;Square Enix
PB025;Namco Bandai Games
PB274;UFO Interactive
PB025;Namco Bandai Games
PB020;Warner Bros. Interactive Entertainment
PB029;THQ
PB025;Namco Bandai Games
PB006;Activision
PB058;D3Publisher
PB005;Sony Computer Entertainment
PB053;Unknown
PB113;Interplay
PB035;Codemasters
PB009;Electronic Arts
PB016;Konami Digital Entertainment
PB101;Genki
PB090;Agetec
PB006;Activision
PB012;Atari
PB041;Deep Silver
PB021;Eidos Interactive
PB005;Sony Computer Entertainment
PB005;Sony Computer Entertainment
PB006;Activision
PB009;Electronic Arts
PB006;Activision
PB012;Atari
PB002;
PB227;Mumbo Jumbo
PB098;Game Factory
PB276;Playlogic Game Factory
PB052;Universal Interactive
PB014;Capcom
PB016;Konami Digital Entertainment
PB038;Midway Games
PB066;Hudson Soft
PB002;
PB009;Electronic Arts
PB002;
PB034;Majesco Entertainment
PB001;Nintendo
PB126;Nippon Ichi Software
PB142;Spike
PB025;Namco Bandai Games
PB033;Disney Interactive Studios
PB199;Kadokawa Shoten
PB033;Disney Interactive Studios
PB004;Take-Two Interactive
PB016;Konami Digital Entertainment
PB279;Panther Software
PB007;Ubisoft
PB009;Electronic Arts
PB002;
PB175;Telegames
PB025;Namco Bandai Games
PB014;Capcom
PB029;THQ
PB047;Tecmo Koei
PB016;Konami Digital Entertainment
PB016;Konami Digital Entertainment
PB003;Microsoft Game Studios
PB009;Electronic Arts
PB006;Activision
PB164;GameMill Entertainment
PB280;Blast! Entertainment Ltd
PB002;
PB033;Disney Interactive Studios
PB067;Rising Star Games
PB066;Hudson Soft
PB012;Atari
PB074;3DO
PB002;
PB281;Gremlin Interactive Ltd
PB007;Ubisoft
PB002;
PB009;Electronic Arts
PB002;
PB033;Disney Interactive Studios
PB009;Electronic Arts
PB025;Namco Bandai Games
PB069;TDK Mediactive
PB011;SquareSoft
PB005;Sony Computer Entertainment
PB051;Infogrames
PB027;Hasbro Interactive
PB281;Gremlin Interactive Ltd
PB007;Ubisoft
PB004;Take-Two Interactive
PB025;Namco Bandai Games
PB106;Crystal Dynamics
PB006;Activision
PB009;Electronic Arts
PB029;THQ
PB001;Nintendo
PB182;Human Entertainment
PB007;Ubisoft
PB007;Ubisoft
PB016;Konami Digital Entertainment
PB014;Capcom
PB050;Mindscape
PB005;Sony Computer Entertainment
PB001;Nintendo
PB068;Atlus
PB013;505 Games
PB016;Konami Digital Entertainment
PB031;Acclaim Entertainment
PB010;Sega
PB016;Konami Digital Entertainment
PB021;Eidos Interactive
PB148;Ignition Entertainment
PB038;Midway Games
PB047;Tecmo Koei
PB066;Hudson Soft
PB006;Activision
PB007;Ubisoft
PB077;Focus Home Interactive
PB029;THQ
PB168;BAM! Entertainment
PB047;Tecmo Koei
PB013;505 Games
PB004;Take-Two Interactive
PB066;Hudson Soft
PB282;Game Life
PB002;
PB017;Square Enix
PB013;505 Games
PB021;Eidos Interactive
PB221;Nippon Columbia
PB041;Deep Silver
PB006;Activision
PB018;LucasArts
PB010;Sega
PB038;Midway Games
PB023;Vivendi Games
PB283;DSI Games
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB005;Sony Computer Entertainment
PB023;Vivendi Games
PB014;Capcom
PB042;NCSoft
PB025;Namco Bandai Games
PB006;Activision
PB135;IE Institute
PB016;Konami Digital Entertainment
PB002;
PB001;Nintendo
PB001;Nintendo
PB009;Electronic Arts
PB002;
PB085;Empire Interactive
PB025;Namco Bandai Games
PB002;
PB006;Activision
PB044;Parker Bros.
PB284;Avalon Interactive
PB143;Mattel Interactive
PB016;Konami Digital Entertainment
PB018;LucasArts
PB255;Compile Heart
PB012;Atari
PB025;Namco Bandai Games
PB004;Take-Two Interactive
PB005;Sony Computer Entertainment
PB010;Sega
PB012;Atari
PB002;
PB018;LucasArts
PB285;Popcorn Arcade
PB002;
PB047;Tecmo Koei
PB006;Activision
PB035;Codemasters
PB030;Fox Interactive
PB005;Sony Computer Entertainment
PB004;Take-Two Interactive
PB006;Activision
PB035;Codemasters
PB029;THQ
PB286;Neko Entertainment
PB009;Electronic Arts
PB017;Square Enix
PB148;Ignition Entertainment
PB010;Sega
PB010;Sega
PB009;Electronic Arts
PB034;Majesco Entertainment
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB273;PlayV
PB069;TDK Mediactive
PB001;Nintendo
PB051;Infogrames
PB066;Hudson Soft
PB029;THQ
PB012;Atari
PB047;Tecmo Koei
PB025;Namco Bandai Games
PB006;Activision
PB287;Vir2L Studios
PB002;
PB006;Activision
PB053;Unknown
PB095;Sammy Corporation
PB016;Konami Digital Entertainment
PB002;
PB012;Atari
PB010;Sega
PB007;Ubisoft
PB245;Falcom Corporation
PB111;Ubisoft Annecy
PB005;Sony Computer Entertainment
PB033;Disney Interactive Studios
PB225;DTP Entertainment
PB025;Namco Bandai Games
PB038;Midway Games
PB029;THQ
PB002;
PB002;
PB281;Gremlin Interactive Ltd
PB002;
PB007;Ubisoft
PB006;Activision
PB004;Take-Two Interactive
PB016;Konami Digital Entertainment
PB047;Tecmo Koei
PB115;ChunSoft
PB002;
PB002;
PB013;505 Games
PB002;
PB034;Majesco Entertainment
PB041;Deep Silver
PB009;Electronic Arts
PB038;Midway Games
PB038;Midway Games
PB007;Ubisoft
PB058;D3Publisher
PB001;Nintendo
PB006;Activision
PB007;Ubisoft
PB006;Activision
PB016;Konami Digital Entertainment
PB031;Acclaim Entertainment
PB002;
PB057;Activision Value
PB047;Tecmo Koei
PB006;Activision
PB029;THQ
PB016;Konami Digital Entertainment
PB051;Infogrames
PB004;Take-Two Interactive
PB002;
PB023;Vivendi Games
PB023;Vivendi Games
PB141;Banpresto
PB016;Konami Digital Entertainment
PB016;Konami Digital Entertainment
PB006;Activision
PB002;
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB038;Midway Games
PB002;
PB002;
PB002;
PB006;Activision
PB148;Ignition Entertainment
PB288;Asylum Entertainment
PB017;Square Enix
PB007;Ubisoft
PB034;Majesco Entertainment
PB151;Imagineer
PB004;Take-Two Interactive
PB014;Capcom
PB004;Take-Two Interactive
PB029;THQ
PB289;Aques
PB081;Ocean
PB065;Crave Entertainment
PB168;BAM! Entertainment
PB016;Konami Digital Entertainment
PB007;Ubisoft
PB038;Midway Games
PB006;Activision
PB001;Nintendo
PB029;THQ
PB007;Ubisoft
PB038;Midway Games
PB002;
PB025;Namco Bandai Games
PB007;Ubisoft
PB025;Namco Bandai Games
PB262;TDK Core
PB067;Rising Star Games
PB007;Ubisoft
PB025;Namco Bandai Games
PB023;Vivendi Games
PB077;Focus Home Interactive
PB025;Namco Bandai Games
PB082;Zoo Digital Publishing
PB023;Vivendi Games
PB038;Midway Games
PB029;THQ
PB007;Ubisoft
PB007;Ubisoft
PB002;
PB077;Focus Home Interactive
PB065;Crave Entertainment
PB005;Sony Computer Entertainment
PB029;THQ
PB025;Namco Bandai Games
PB086;Success
PB009;Electronic Arts
PB141;Banpresto
PB007;Ubisoft
PB005;Sony Computer Entertainment
PB053;Unknown
PB004;Take-Two Interactive
PB058;D3Publisher
PB085;Empire Interactive
PB012;Atari
PB009;Electronic Arts
PB149;Destineer
PB047;Tecmo Koei
PB005;Sony Computer Entertainment
PB029;THQ
PB007;Ubisoft
PB020;Warner Bros. Interactive Entertainment
PB010;Sega
PB016;Konami Digital Entertainment
PB151;Imagineer
PB007;Ubisoft
PB016;Konami Digital Entertainment
PB020;Warner Bros. Interactive Entertainment
PB016;Konami Digital Entertainment
PB014;Capcom
PB038;Midway Games
PB002;
PB002;
PB058;D3Publisher
PB025;Namco Bandai Games
PB225;DTP Entertainment
PB029;THQ
PB149;Destineer
PB002;
PB142;Spike
PB010;Sega
PB004;Take-Two Interactive
PB084;City Interactive
PB013;505 Games
PB029;THQ
PB029;THQ
PB126;Nippon Ichi Software
PB010;Sega
PB290;Syscom
PB253;Aspyr
PB009;Electronic Arts
PB016;Konami Digital Entertainment
PB031;Acclaim Entertainment
PB093;Play It
PB067;Rising Star Games
PB007;Ubisoft
PB009;Electronic Arts
PB005;Sony Computer Entertainment
PB025;Namco Bandai Games
PB009;Electronic Arts
PB002;
PB006;Activision
PB012;Atari
PB216;Arc System Works
PB006;Activision
PB029;THQ
PB010;Sega
PB035;Codemasters
PB001;Nintendo
PB002;
PB065;Crave Entertainment
PB029;THQ
PB029;THQ
PB003;Microsoft Game Studios
PB007;Ubisoft
PB007;Ubisoft
PB010;Sega
PB002;
PB009;Electronic Arts
PB016;Konami Digital Entertainment
PB029;THQ
PB023;Vivendi Games
PB166;Telltale Games
PB017;Square Enix
PB002;
PB006;Activision
PB025;Namco Bandai Games
PB021;Eidos Interactive
PB120;Nordic Games
PB029;THQ
PB025;Namco Bandai Games
PB006;Activision
PB007;Ubisoft
PB032;MTV Games
PB213;Marvelous Interactive
PB006;Activision
PB111;Ubisoft Annecy
PB053;Unknown
PB069;TDK Mediactive
PB291;White Park Bay Software
PB292;System 3
PB293;Vatical Entertainment
PB002;
PB002;
PB007;Ubisoft
PB006;Activision
PB005;Sony Computer Entertainment
PB005;Sony Computer Entertainment
PB145;BMG Interactive Entertainment
PB010;Sega
PB065;Crave Entertainment
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB009;Electronic Arts
PB168;BAM! Entertainment
PB020;Warner Bros. Interactive Entertainment
PB029;THQ
PB029;THQ
PB006;Activision
PB007;Ubisoft
PB067;Rising Star Games
PB016;Konami Digital Entertainment
PB035;Codemasters
PB183;Avanquest
PB006;Activision
PB017;Square Enix
PB031;Acclaim Entertainment
PB002;
PB004;Take-Two Interactive
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB003;Microsoft Game Studios
PB010;Sega
PB004;Take-Two Interactive
PB009;Electronic Arts
PB029;THQ
PB294;Daedalic
PB076;Natsume
PB002;
PB009;Electronic Arts
PB031;Acclaim Entertainment
PB009;Electronic Arts
PB002;
PB016;Konami Digital Entertainment
PB012;Atari
PB002;
PB005;Sony Computer Entertainment
PB012;Atari
PB006;Activision
PB002;
PB012;Atari
PB016;Konami Digital Entertainment
PB007;Ubisoft
PB082;Zoo Digital Publishing
PB033;Disney Interactive Studios
PB017;Square Enix
PB084;City Interactive
PB041;Deep Silver
PB008;Bethesda Softworks
PB012;Atari
PB002;
PB025;Namco Bandai Games
PB002;
PB015;GT Interactive
PB047;Tecmo Koei
PB003;Microsoft Game Studios
PB016;Konami Digital Entertainment
PB005;Sony Computer Entertainment
PB021;Eidos Interactive
PB017;Square Enix
PB006;Activision
PB096;Global Star
PB041;Deep Silver
PB199;Kadokawa Shoten
PB023;Vivendi Games
PB016;Konami Digital Entertainment
PB007;Ubisoft
PB002;
PB029;THQ
PB010;Sega
PB126;Nippon Ichi Software
PB016;Konami Digital Entertainment
PB029;THQ
PB002;
PB058;D3Publisher
PB050;Mindscape
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB029;THQ
PB017;Square Enix
PB004;Take-Two Interactive
PB025;Namco Bandai Games
PB006;Activision
PB058;D3Publisher
PB010;Sega
PB004;Take-Two Interactive
PB148;Ignition Entertainment
PB006;Activision
PB016;Konami Digital Entertainment
PB010;Sega
PB011;SquareSoft
PB025;Namco Bandai Games
PB007;Ubisoft
PB034;Majesco Entertainment
PB131;Tomy Corporation
PB010;Sega
PB004;Take-Two Interactive
PB005;Sony Computer Entertainment
PB014;Capcom
PB005;Sony Computer Entertainment
PB270;Astragon
PB009;Electronic Arts
PB009;Electronic Arts
PB225;DTP Entertainment
PB010;Sega
PB053;Unknown
PB002;
PB098;Game Factory
PB014;Capcom
PB017;Square Enix
PB025;Namco Bandai Games
PB012;Atari
PB012;Atari
PB064;GungHo
PB151;Imagineer
PB005;Sony Computer Entertainment
PB058;D3Publisher
PB006;Activision
PB162;Xplosiv
PB295;EA Games
PB148;Ignition Entertainment
PB005;Sony Computer Entertainment
PB012;Atari
PB025;Namco Bandai Games
PB053;Unknown
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB033;Disney Interactive Studios
PB002;
PB009;Electronic Arts
PB002;
PB099;Titus
PB010;Sega
PB006;Activision
PB005;Sony Computer Entertainment
PB005;Sony Computer Entertainment
PB100;Marvelous Entertainment
PB029;THQ
PB006;Activision
PB002;
PB009;Electronic Arts
PB002;
PB167;Epoch
PB004;Take-Two Interactive
PB296;Vic Tokai
PB214;Nihon Falcom Corporation
PB031;Acclaim Entertainment
PB149;Destineer
PB007;Ubisoft
PB006;Activision
PB110;Rage Software
PB085;Empire Interactive
PB126;Nippon Ichi Software
PB249;JoWood Productions
PB010;Sega
PB001;Nintendo
PB149;Destineer
PB029;THQ
PB006;Activision
PB006;Activision
PB029;THQ
PB016;Konami Digital Entertainment
PB035;Codemasters
PB006;Activision
PB002;
PB023;Vivendi Games
PB032;MTV Games
PB002;
PB031;Acclaim Entertainment
PB029;THQ
PB047;Tecmo Koei
PB004;Take-Two Interactive
PB006;Activision
PB002;
PB007;Ubisoft
PB025;Namco Bandai Games
PB002;
PB002;
PB001;Nintendo
PB085;Empire Interactive
PB005;Sony Computer Entertainment
PB009;Electronic Arts
PB014;Capcom
PB058;D3Publisher
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB010;Sega
PB014;Capcom
PB016;Konami Digital Entertainment
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB013;505 Games
PB016;Konami Digital Entertainment
PB098;Game Factory
PB029;THQ
PB010;Sega
PB008;Bethesda Softworks
PB014;Capcom
PB093;Play It
PB002;
PB007;Ubisoft
PB141;Banpresto
PB004;Take-Two Interactive
PB002;
PB166;Telltale Games
PB067;Rising Star Games
PB010;Sega
PB035;Codemasters
PB002;
PB007;Ubisoft
PB186;Black Bean Games
PB148;Ignition Entertainment
PB014;Capcom
PB004;Take-Two Interactive
PB009;Electronic Arts
PB006;Activision
PB010;Sega
PB035;Codemasters
PB002;
PB002;
PB065;Crave Entertainment
PB023;Vivendi Games
PB002;
PB016;Konami Digital Entertainment
PB267;Idea Factory
PB221;Nippon Columbia
PB017;Square Enix
PB009;Electronic Arts
PB025;Namco Bandai Games
PB016;Konami Digital Entertainment
PB007;Ubisoft
PB010;Sega
PB009;Electronic Arts
PB041;Deep Silver
PB106;Crystal Dynamics
PB023;Vivendi Games
PB010;Sega
PB068;Atlus
PB002;
PB010;Sega
PB005;Sony Computer Entertainment
PB025;Namco Bandai Games
PB025;Namco Bandai Games
PB186;Black Bean Games
PB012;Atari
PB005;Sony Computer Entertainment
PB023;Vivendi Games
PB007;Ubisoft
PB016;Konami Digital Entertainment
PB006;Activision
PB021;Eidos Interactive
PB006;Activision
PB025;Namco Bandai Games
PB005;Sony Computer Entertainment
PB053;Unknown
PB009;Electronic Arts
PB002;
PB297;The Adventure Company
PB009;Electronic Arts
PB025;Namco Bandai Games
PB010;Sega
PB016;Konami Digital Entertainment
PB029;THQ
PB025;Namco Bandai Games
PB029;THQ
PB082;Zoo Digital Publishing
PB005;Sony Computer Entertainment
PB002;
PB006;Activision
PB065;Crave Entertainment
PB148;Ignition Entertainment
PB038;Midway Games
PB025;Namco Bandai Games
PB003;Microsoft Game Studios
PB245;Falcom Corporation
PB140;Ghostlight
PB014;Capcom
PB007;Ubisoft
PB099;Titus
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB016;Konami Digital Entertainment
PB038;Midway Games
PB298;Game Arts
PB020;Warner Bros. Interactive Entertainment
PB085;Empire Interactive
PB199;Kadokawa Shoten
PB058;D3Publisher
PB126;Nippon Ichi Software
PB002;
PB006;Activision
PB033;Disney Interactive Studios
PB299;Media Factory
PB010;Sega
PB007;Ubisoft
PB165;Wanadoo
PB005;Sony Computer Entertainment
PB029;THQ
PB122;Nobilis
PB071;Zoo Games
PB016;Konami Digital Entertainment
PB001;Nintendo
PB002;
PB012;Atari
PB029;THQ
PB009;Electronic Arts
PB069;TDK Mediactive
PB025;Namco Bandai Games
PB047;Tecmo Koei
PB080;SouthPeak Games
PB083;Psygnosis
PB008;Bethesda Softworks
PB051;Infogrames
PB009;Electronic Arts
PB002;
PB002;
PB002;
PB031;Acclaim Entertainment
PB007;Ubisoft
PB152;System 3 Arcade Software
PB035;Codemasters
PB006;Activision
PB029;THQ
PB047;Tecmo Koei
PB021;Eidos Interactive
PB002;
PB029;THQ
PB142;Spike
PB002;
PB001;Nintendo
PB002;
PB024;Enix Corporation
PB050;Mindscape
PB029;THQ
PB007;Ubisoft
PB162;Xplosiv
PB025;Namco Bandai Games
PB002;
PB013;505 Games
PB009;Electronic Arts
PB002;
PB009;Electronic Arts
PB216;Arc System Works
PB007;Ubisoft
PB002;
PB186;Black Bean Games
PB021;Eidos Interactive
PB074;3DO
PB002;
PB300;Broccoli
PB100;Marvelous Entertainment
PB035;Codemasters
PB034;Majesco Entertainment
PB025;Namco Bandai Games
PB012;Atari
PB018;LucasArts
PB009;Electronic Arts
PB010;Sega
PB301;Acquire
PB058;D3Publisher
PB053;Unknown
PB025;Namco Bandai Games
PB007;Ubisoft
PB064;GungHo
PB006;Activision
PB025;Namco Bandai Games
PB111;Ubisoft Annecy
PB031;Acclaim Entertainment
PB005;Sony Computer Entertainment
PB068;Atlus
PB010;Sega
PB014;Capcom
PB019;Virgin Interactive
PB002;
PB011;SquareSoft
PB058;D3Publisher
PB005;Sony Computer Entertainment
PB085;Empire Interactive
PB005;Sony Computer Entertainment
PB002;
PB189;Takara Tomy
PB038;Midway Games
PB221;Nippon Columbia
PB009;Electronic Arts
PB031;Acclaim Entertainment
PB012;Atari
PB016;Konami Digital Entertainment
PB002;
PB058;D3Publisher
PB051;Infogrames
PB004;Take-Two Interactive
PB007;Ubisoft
PB001;Nintendo
PB082;Zoo Digital Publishing
PB002;
PB029;THQ
PB124;Touchstone
PB082;Zoo Digital Publishing
PB002;
PB029;THQ
PB057;Activision Value
PB233;Sunsoft
PB131;Tomy Corporation
PB005;Sony Computer Entertainment
PB302;General Entertainment
PB002;
PB009;Electronic Arts
PB002;
PB301;Acquire
PB029;THQ
PB014;Capcom
PB007;Ubisoft
PB025;Namco Bandai Games
PB023;Vivendi Games
PB013;505 Games
PB017;Square Enix
PB002;
PB009;Electronic Arts
PB080;SouthPeak Games
PB005;Sony Computer Entertainment
PB093;Play It
PB025;Namco Bandai Games
PB002;
PB007;Ubisoft
PB007;Ubisoft
PB002;
PB005;Sony Computer Entertainment
PB005;Sony Computer Entertainment
PB020;Warner Bros. Interactive Entertainment
PB126;Nippon Ichi Software
PB053;Unknown
PB002;
PB029;THQ
PB019;Virgin Interactive
PB015;GT Interactive
PB233;Sunsoft
PB020;Warner Bros. Interactive Entertainment
PB002;
PB012;Atari
PB009;Electronic Arts
PB035;Codemasters
PB005;Sony Computer Entertainment
PB029;THQ
PB031;Acclaim Entertainment
PB149;Destineer
PB050;Mindscape
PB005;Sony Computer Entertainment
PB007;Ubisoft
PB181;Kemco
PB058;D3Publisher
PB053;Unknown
PB006;Activision
PB023;Vivendi Games
PB002;
PB012;Atari
PB002;
PB023;Vivendi Games
PB012;Atari
PB143;Mattel Interactive
PB069;TDK Mediactive
PB303;Imadio
PB067;Rising Star Games
PB003;Microsoft Game Studios
PB014;Capcom
PB031;Acclaim Entertainment
PB033;Disney Interactive Studios
PB016;Konami Digital Entertainment
PB004;Take-Two Interactive
PB304;Swing! Entertainment
PB016;Konami Digital Entertainment
PB016;Konami Digital Entertainment
PB014;Capcom
PB050;Mindscape
PB006;Activision
PB002;
PB002;
PB166;Telltale Games
PB013;505 Games
PB004;Take-Two Interactive
PB009;Electronic Arts
PB016;Konami Digital Entertainment
PB002;
PB009;Electronic Arts
PB033;Disney Interactive Studios
PB053;Unknown
PB006;Activision
PB019;Virgin Interactive
PB007;Ubisoft
PB016;Konami Digital Entertainment
PB005;Sony Computer Entertainment
PB111;Ubisoft Annecy
PB057;Activision Value
PB058;D3Publisher
PB004;Take-Two Interactive
PB019;Virgin Interactive
PB080;SouthPeak Games
PB029;THQ
PB025;Namco Bandai Games
PB059;Oxygen Interactive
PB305;Sony Music Entertainment
PB002;
PB013;505 Games
PB002;
PB014;Capcom
PB068;Atlus
PB004;Take-Two Interactive
PB006;Activision
PB016;Konami Digital Entertainment
PB009;Electronic Arts
